m,d,a,psi,rho,mu,theta_H,level_sum,gdp,u_C,s_L
0.5,0.2,0.8,0.5,0.0,0.08,0.1,7,8.642989482467156,4.355058592876261,57.18963416352768
0.5,0.2,0.8,0.5,0.0,0.08,0.25,8,9.021161292940416,4.023833402810894,57.168377682239694
0.5,0.2,0.8,0.5,0.0,0.08,0.5,9,9.261018164443824,3.7997604525549753,57.15492841218139
0.5,0.2,0.8,0.5,0.0,0.04,0.1,8,8.328267758486518,4.951553975074566,57.207372615849486
0.5,0.2,0.8,0.5,0.0,0.04,0.25,9,8.672564001090866,4.66940520655021,57.18796953928563
0.5,0.2,0.8,0.5,0.0,0.04,0.5,10,8.898837486797206,4.466176065737936,57.175246398846234
0.5,0.2,0.8,0.75,0.5,0.17,0.1,5,7.2298426679318295,3.4033022516921156,58.71320772175175
0.5,0.2,0.8,0.75,0.5,0.17,0.25,6,7.47984060442084,3.2017635545663907,58.699470455118174
0.5,0.2,0.8,0.75,0.5,0.17,0.5,7,7.6277486306345565,3.0800398446095194,58.691355870122884
0.5,0.2,0.8,0.75,0.5,0.08,0.1,6,7.074836765991543,3.7745464558441375,58.72173901518827
0.5,0.2,0.8,0.75,0.5,0.08,0.25,7,7.357791403445191,3.5458992032866745,58.706173574598694
0.5,0.2,0.8,0.75,0.5,0.08,0.5,8,7.539408694977712,3.391957602851899,58.696201257959935
0.5,0.2,0.8,0.75,0.5,0.04,0.1,7,6.891208839048746,4.163099937138366,58.73185933138537
0.5,0.2,0.8,0.75,0.5,0.04,0.25,8,7.170858359261967,3.9528702797173474,58.71645288338689
0.5,0.2,0.8,0.75,0.5,0.04,0.5,9,7.358594062200252,3.800910604076282,58.706129470081606
0.5,0.2,0.8,0.75,0.25,0.17,0.1,6,8.76774258115458,3.7019794189676123,57.321802873831075
0.5,0.2,0.8,0.75,0.25,0.17,0.25,7,9.114029255019162,3.4065763878739483,57.30241849555481
0.5,0.2,0.8,0.75,0.25,0.17,0.5,8,9.315591954365132,3.2290773986651318,57.29115971794152
0.5,0.2,0.8,0.75,0.25,0.08,0.1,7,8.528161356272502,4.2469541572523815,57.335245094935004
0.5,0.2,0.8,0.75,0.25,0.08,0.25,8,8.89214688026112,3.9314873188800523,57.31483291017896
0.5,0.2,0.8,0.75,0.25,0.08,0.5,9,9.12310160303198,3.718359339993005,57.30191135438207
0.5,0.2,0.8,0.75,0.25,0.04,0.1,8,8.23065474734912,4.816360069929939,57.35197279294517
0.5,0.2,0.8,0.75,0.25,0.04,0.25,9,8.566621650501705,4.543782110012542,57.333085484477486
0.5,0.2,0.8,0.75,0.25,0.04,0.5,10,8.788075253570549,4.347057258182865,57.320663234098966
0.5,0.2,0.8,0.75,0.0,0.17,0.1,7,10.307075036581882,4.044216211717191,55.92104368901618
0.5,0.2,0.8,0.75,0.0,0.17,0.25,8,10.748357296663524,3.648666163479217,55.89589571691486
0.5,0.2,0.8,0.75,0.0,0.17,0.5,9,11.00129809146324,3.412285828896823,55.88151972411922
0.5,0.2,0.8,0.75,0.0,0.08,0.1,8,9.96135252904693,4.776787036841127,55.940806178112034
0.5,0.2,0.8,0.75,0.0,0.08,0.25,9,10.399827275965357,4.3753805613358665,55.91575073835009
0.5,0.2,0.8,0.75,0.0,0.08,0.5,10,10.674470431889361,4.105561619504634,55.90010041794573
0.5,0.2,0.8,0.75,0.0,0.04,0.1,9,9.532334993326685,5.530416502422774,55.96540423511834
0.5,0.2,0.8,0.75,0.0,0.04,0.25,10,9.91905691476922,5.197462498235423,55.94322757161545
0.5,0.2,0.8,0.75,0.0,0.04,0.5,11,10.17055433517613,4.959536328894642,55.92884125176242
0.5,0.2,0.8,0.9,0.5,0.17,0.1,6,7.4579812551301305,3.4185000085588264,58.52314657927368
0.5,0.2,0.8,0.9,0.5,0.17,0.25,7,7.715169684987866,3.2103657324652106,58.508979658325956
0.5,0.2,0.8,0.9,0.5,0.17,0.5,8,7.866226663535825,3.0854338108787576,58.5006723729799
0.5,0.2,0.8,0.9,0.5,0.08,0.1,7,7.296089190161625,3.8044543058827944,58.532079124602056
0.5,0.2,0.8,0.9,0.5,0.08,0.25,8,7.586407284276375,3.5682462949402596,58.51606875457526
0.5,0.2,0.8,0.9,0.5,0.08,0.5,9,7.772091461372477,3.4094364034240856,58.50584810859334
0.5,0.2,0.8,0.9,0.5,0.04,0.1,8,7.100753319799202,4.212223317229292,58.54287235452942
0.5,0.2,0.8,0.9,0.5,0.04,0.25,9,7.38634549723598,3.995723923737539,58.52709772508462
0.5,0.2,0.8,0.9,0.5,0.04,0.5,10,7.577542335707976,3.8391178447443095,58.516557087513334
0.5,0.2,0.8,0.9,0.25,0.17,0.1,7,9.305155321124591,3.7869067215162375,56.85069974621197
0.5,0.2,0.8,0.9,0.25,0.17,0.25,8,9.677646986228972,3.464529225501582,56.82972396132685
0.5,0.2,0.8,0.9,0.25,0.17,0.5,9,9.892836984938924,3.27169843933346,56.817633973881684
0.5,0.2,0.8,0.9,0.25,0.08,0.1,8,9.035586408615593,4.3859189353684975,56.86591798388062
0.5,0.2,0.8,0.9,0.25,0.08,0.25,9,9.421601648699873,4.045359798762762,56.844135835462964
0.5,0.2,0.8,0.9,0.25,0.08,0.5,10,9.665354762506961,3.815688296692813,56.83041518718854
0.5,0.2,0.8,0.9,0.25,0.04,0.1,9,8.69793789473501,5.012586651795256,56.8850251463341
0.5,0.2,0.8,0.9,0.25,0.04,0.25,10,9.0496361303811,4.721393128198429,56.865124025022894
0.5,0.2,0.8,0.9,0.25,0.04,0.5,11,9.280517819235978,4.511593392072238,56.852089294677185
0.5,0.2,0.8,0.9,0.0,0.17,0.1,8,11.152971835553306,4.2188093705825525,55.164933435758186
0.5,0.2,0.8,0.9,0.0,0.17,0.25,9,11.639215956207561,3.7735837849182525,55.136966796329155
0.5,0.2,0.8,0.9,0.0,0.17,0.5,10,11.915452093994405,3.50879971426361,55.12112537208004
0.5,0.2,0.8,0.9,0.0,0.08,0.1,9,10.74576426721896,5.048509293760181,55.188435035514004
0.5,0.2,0.8,0.9,0.0,0.08,0.25,10,11.22001202447278,4.6047175827550015,55.16107135191365
0.5,0.2,0.8,0.9,0.0,0.08,0.5,11,11.514996288747525,4.308051548729739,55.14410142494477
0.5,0.2,0.8,0.9,0.0,0.04,0.1,10,10.242804070524736,5.896963496970535,55.21756536708256
0.5,0.2,0.8,0.9,0.0,0.04,0.25,11,10.655547115216123,5.533119717627171,55.193651854096295
0.5,0.2,0.8,0.9,0.0,0.04,0.5,12,10.922329340592585,5.275205818978493,55.17823566917735
0.5,0.4,0.3,0.5,0.5,0.17,0.1,3,7.895916996177466,3.9554224034582863,57.05342303790658
0.5,0.4,0.3,0.5,0.5,0.17,0.25,4,8.300288648892229,3.5967368705262417,57.030466325153384
0.5,0.4,0.3,0.5,0.5,0.17,0.5,5,8.539377832307071,3.376525821953743,57.01692745633715
0.5,0.4,0.3,0.5,0.5,0.08,0.1,4,7.624423056679097,4.578024681017444,57.068877520241635
0.5,0.4,0.3,0.5,0.5,0.08,0.25,5,8.022457608414491,4.221858775239825,57.04623124373399
0.5,0.4,0.3,0.5,0.5,0.08,0.5,6,8.275643424855827,3.9796951729752275,57.03186336282249
0.5,0.4,0.3,0.5,0.5,0.04,0.1,5,7.30683019653624,5.1906609790040985,57.08699859706904
0.5,0.4,0.3,0.5,0.5,0.04,0.25,6,7.657131378260762,4.89917696304495,57.06701386717997
0.5,0.4,0.3,0.5,0.5,0.04,0.5,7,7.885761342176956,4.690942201296405,57.054000536486335
0.5,0.4,0.3,0.5,0.25,0.17,0.1,4,9.799714465083941,4.582178517299781,55.1911131276712
0.5,0.4,0.3,0.5,0.25,0.17,0.25,5,10.355545613049276,4.055265163076972,55.158778527381834
0.5,0.4,0.3,0.5,0.25,0.17,0.5,6,10.674626764539763,3.736288878279357,55.14027950203347
0.5,0.4,0.3,0.5,0.25,0.08,0.1,5,9.366748188981378,5.487545037649792,55.21639761130985
0.5,0.4,0.3,0.5,0.25,0.08,0.25,6,9.870783831544404,5.003539754188653,55.186970967316576
0.5,0.4,0.3,0.5,0.25,0.08,0.5,7,10.183976601166167,4.678701369663798,55.16874436102579
0.5,0.4,0.3,0.5,0.25,0.04,0.1,6,8.864164092260696,6.360054837383205,55.245855481753466
0.5,0.4,0.3,0.5,0.25,0.04,0.25,7,9.280173800665391,5.986568763249609,55.22146369665422
0.5,0.4,0.3,0.5,0.25,0.04,0.5,8,9.546615904634814,5.7231903076377835,55.2058832475022
0.5,0.4,0.3,0.5,0.0,0.17,0.1,5,11.688584337919572,5.303773358142298,53.313993980364195
0.5,0.4,0.3,0.5,0.0,0.17,0.25,6,12.391718499837312,4.602112837933659,53.272119511290384
0.5,0.4,0.3,0.5,0.0,0.17,0.5,7,12.785166577960894,4.183697294182749,53.248785977787286
0.5,0.4,0.3,0.5,0.0,0.08,0.1,6,11.062983656170221,6.49897488487652,53.35144141125606
0.5,0.4,0.3,0.5,0.0,0.08,0.25,7,11.66821407221017,5.889438450831427,53.315210475953776
0.5,0.4,0.3,0.5,0.0,0.08,0.5,8,12.037251078608824,5.487969324865313,53.29320131778436
0.5,0.4,0.3,0.5,0.0,0.04,0.1,7,10.355781365256366,7.627886012111959,53.39399172343039
0.5,0.4,0.3,0.5,0.0,0.04,0.25,8,10.83861558545185,7.172566410609321,53.364915773655
0.5,0.4,0.3,0.5,0.0,0.04,0.5,9,11.143464802752789,6.8584779161975264,53.346613823560894
0.5,0.4,0.3,0.75,0.5,0.17,0.1,4,9.262572791428436,4.408787183490799,55.71190715627306
0.5,0.4,0.3,0.75,0.5,0.17,0.25,5,9.77881622222434,3.9273256565264827,55.68207433520731
0.5,0.4,0.3,0.75,0.5,0.17,0.5,6,10.077662459877157,3.6344890602938413,55.664859435065296
0.5,0.4,0.3,0.75,0.5,0.08,0.1,5,8.877156449608204,5.236458747601934,55.73425857672996
0.5,0.4,0.3,0.75,0.5,0.08,0.25,6,9.35362833961253,4.78657664866875,55.70663644931451
0.5,0.4,0.3,0.75,0.5,0.08,0.5,7,9.65141715218727,4.483337685681755,55.68942531453532
0.5,0.4,0.3,0.75,0.5,0.04,0.1,6,8.428014830736497,6.037629433890743,55.76039133965609
0.5,0.4,0.3,0.75,0.5,0.04,0.25,7,8.826325596735796,5.686507489736516,55.7372114665438
0.5,0.4,0.3,0.75,0.5,0.04,0.5,8,9.082412873924216,5.43787373018088,55.72234673067437
0.5,0.4,0.3,0.75,0.25,0.17,0.1,5,12.095618471438673,5.488037667737875,52.89695689876197
0.5,0.4,0.3,0.75,0.25,0.17,0.25,6,12.83299237990365,4.744914125585542,52.85281724228753
0.5,0.4,0.3,0.75,0.25,0.17,0.5,7,13.243531054180036,4.303192349592278,52.82834918670627
0.5,0.4,0.3,0.75,0.25,0.08,0.1,6,11.422975024341909,6.749544803035425,52.937439349791624
0.5,0.4,0.3,0.75,0.25,0.08,0.25,7,12.05153157555956,6.111406099374703,52.89960384441416
0.5,0.4,0.3,0.75,0.25,0.08,0.5,8,12.433218328747486,5.693117845294513,52.87671717103131
0.5,0.4,0.3,0.75,0.25,0.04,0.1,7,10.668014726852082,7.935271513851998,52.98312622658467
0.5,0.4,0.3,0.75,0.25,0.04,0.25,8,11.166428644571003,7.4616357265656355,52.952934564586705
0.5,0.4,0.3,0.75,0.25,0.04,0.5,9,11.479999063504565,7.136858496542222,52.9339992938626
0.5,0.4,0.3,0.75,0.0,0.17,0.1,6,14.865703755044791,6.816761732164664,50.05156183306623
0.5,0.4,0.3,0.75,0.0,0.17,0.25,7,15.818818916037248,5.801377589642991,49.99256351579251
0.5,0.4,0.3,0.75,0.0,0.17,0.5,8,16.335193128687298,5.211115979089027,49.96077328928388
0.5,0.4,0.3,0.75,0.0,0.08,0.1,7,13.851823206998336,8.493861857702251,50.11478395367852
0.5,0.4,0.3,0.75,0.0,0.08,0.25,8,14.636717738483608,7.670256291943625,50.065798679535
0.5,0.4,0.3,0.75,0.0,0.08,0.5,9,15.100819056957215,7.149558034892337,50.03696919775415
0.5,0.4,0.3,0.75,0.0,0.04,0.1,8,12.760375153539204,10.042624298018945,50.18338459447962
0.5,0.4,0.3,0.75,0.0,0.04,0.25,9,13.369710872820772,9.44817047203093,50.145016281413504
0.5,0.4,0.3,0.75,0.0,0.04,0.5,10,13.743633588260007,9.058063690080955,50.1215587517555
0.5,0.4,0.3,0.9,0.5,0.17,0.1,5,10.079205235899934,4.705207400364133,54.90324774808205
0.5,0.4,0.3,0.9,0.5,0.17,0.25,6,10.661191856698649,4.148191852150897,54.869263865430554
0.5,0.4,0.3,0.9,0.5,0.17,0.5,7,10.994049370284431,3.8114854948691166,54.84989615734837
0.5,0.4,0.3,0.9,0.5,0.08,0.1,6,9.617095846853196,5.658180308554923,54.93034151665979
0.5,0.4,0.3,0.9,0.5,0.08,0.25,7,10.13831199516122,5.153075716838465,54.89978931663912
0.5,0.4,0.3,0.9,0.5,0.08,0.5,8,10.461108076518855,4.814954627545839,54.88093001915107
0.5,0.4,0.3,0.9,0.5,0.04,0.1,7,9.083585719267994,6.571678253098219,54.961743586533764
0.5,0.4,0.3,0.9,0.5,0.04,0.25,8,9.510097601540712,6.185120028027105,54.93662884791546
0.5,0.4,0.3,0.9,0.5,0.04,0.5,9,9.782499633473908,5.91342115359007,54.92063255682842
0.5,0.4,0.3,0.9,0.25,0.17,0.1,6,13.45801135487459,6.103585556904421,51.510437115812024
0.5,0.4,0.3,0.9,0.25,0.17,0.25,7,14.303693414364771,5.224483273677443,51.45896891133891
0.5,0.4,0.3,0.9,0.25,0.17,0.5,8,14.766993407342444,4.7085414377411325,51.430910711235136
0.5,0.4,0.3,0.9,0.25,0.08,0.1,7,12.622673344322743,7.577162274562244,51.56159961690378
0.5,0.4,0.3,0.9,0.25,0.08,0.25,8,13.326984964456411,6.8471983025001935,51.518440780513664
0.5,0.4,0.3,0.9,0.25,0.08,0.5,9,13.749172063469906,6.376757063338549,51.49268007143216
0.5,0.4,0.3,0.9,0.25,0.04,0.1,8,11.70555931192303,8.944901412643707,51.618146666521135
0.5,0.4,0.3,0.9,0.25,0.04,0.25,9,12.256567696597687,8.41177257748138,51.58412531154111
0.5,0.4,0.3,0.9,0.25,0.04,0.5,10,12.599242728946457,8.053668561270436,51.563039371061606
0.5,0.4,0.3,0.9,0.0,0.17,0.1,7,16.70352533442474,7.892890015518307,48.077443175010856
0.5,0.4,0.3,0.9,0.0,0.17,0.25,8,17.80546446403546,6.692727834503483,48.00768728293633
0.5,0.4,0.3,0.9,0.0,0.17,0.5,9,18.392150716127897,6.0079196276039495,47.97077622420217
0.5,0.4,0.3,0.9,0.0,0.08,0.1,8,15.435161641698159,9.840861865695997,48.158436584229555
0.5,0.4,0.3,0.9,0.0,0.08,0.25,9,16.33685751999503,8.889723389361302,48.10077949521156
0.5,0.4,0.3,0.9,0.0,0.08,0.5,10,16.859609732249158,8.30446920507381,48.06752835694251
0.5,0.4,0.3,0.9,0.0,0.04,0.1,9,14.095474599098502,11.631057390898752,48.24481706228212
0.5,0.4,0.3,0.9,0.0,0.04,0.25,10,14.78887646874223,10.955764485682822,48.199999935605
0.5,0.4,0.3,0.9,0.0,0.04,0.5,11,15.206182945708036,10.526553566155167,48.173139603005396
0.5,0.4,0.45,0.5,0.5,0.17,0.1,4,9.848053090776121,4.165949184484582,57.37847953675384
0.5,0.4,0.45,0.5,0.5,0.17,0.25,5,10.311951342176574,3.751997679548056,57.352812449768365
0.5,0.4,0.45,0.5,0.5,0.17,0.5,6,10.58520287184126,3.497536363496806,57.33773694706361
0.5,0.4,0.45,0.5,0.5,0.08,0.1,5,9.528252254506665,4.872608837182842,57.396227995225566
0.5,0.4,0.45,0.5,0.5,0.08,0.25,6,9.969025970880608,4.475566075537656,57.37177727060081
0.5,0.4,0.45,0.5,0.5,0.08,0.5,7,10.24757883861065,4.206253663842765,57.35636858959068
0.5,0.4,0.45,0.5,0.5,0.04,0.1,6,9.157041436078227,5.557480152186712,57.416885419095095
0.5,0.4,0.45,0.5,0.5,0.04,0.25,7,9.534354178327508,5.241115320061182,57.395888932330365
0.5,0.4,0.45,0.5,0.5,0.04,0.5,8,9.77848170229878,5.016412416028351,57.38233686961575
0.5,0.4,0.45,0.5,0.25,0.17,0.1,5,11.824851893973154,4.822601815325026,55.512484101808134
0.5,0.4,0.45,0.5,0.25,0.17,0.25,6,12.44162938147204,4.238019863009665,55.477513267710464
0.5,0.4,0.45,0.5,0.25,0.17,0.5,7,12.79374472487509,3.8847243384116403,55.457622247041805
0.5,0.4,0.45,0.5,0.25,0.08,0.1,6,11.331866788954702,5.813756257660533,55.540555083208154
0.5,0.4,0.45,0.5,0.25,0.08,0.25,7,11.87749666934035,5.290404845726206,55.50949273649179
0.5,0.4,0.45,0.5,0.25,0.08,0.5,8,12.214526341914045,4.940860599726223,55.49037067567516
0.5,0.4,0.45,0.5,0.25,0.04,0.1,7,10.766461555346151,6.757749417501014,55.57288119946476
0.5,0.4,0.45,0.5,0.25,0.04,0.25,8,11.209216603552408,6.360486158653676,55.547555434812445
0.5,0.4,0.45,0.5,0.25,0.04,0.5,9,11.491199564665244,6.082209894920541,55.531470910002014
0.5,0.4,0.45,0.5,0.0,0.17,0.1,6,13.789697194526784,5.5730733388512,53.631267565439614
0.5,0.4,0.45,0.5,0.0,0.17,0.25,7,14.556069235062141,4.8121912341821655,53.5867825505175
0.5,0.4,0.45,0.5,0.0,0.17,0.5,8,14.982492452543973,4.359894777997464,53.56214062838607
0.5,0.4,0.45,0.5,0.0,0.08,0.1,7,13.093033455742331,6.854362365037593,53.671929666721155
0.5,0.4,0.45,0.5,0.0,0.08,0.25,8,13.741572660493562,6.205952271480979,53.63406957434117
0.5,0.4,0.45,0.5,0.0,0.08,0.5,9,14.134896452906197,5.781450491433654,53.61119836157195
0.5,0.4,0.45,0.5,0.0,0.04,0.1,8,12.314828889544938,8.0533704956101,53.71760570494084
0.5,0.4,0.45,0.5,0.0,0.04,0.25,9,12.826580376175523,7.574414930694627,53.68753848425947
0.5,0.4,0.45,0.5,0.0,0.04,0.5,10,13.148115492348422,7.24649357660002,53.66870689404628
0.5,0.4,0.45,0.75,0.5,0.17,0.1,5,11.044739011697867,4.526037691850047,56.26542672395778
0.5,0.4,0.45,0.75,0.5,0.17,0.25,6,11.596530711075337,4.0151982886591595,56.234446753090886
0.5,0.4,0.45,0.75,0.5,0.17,0.5,7,11.915087971070971,3.704710420110551,56.216621303032824
0.5,0.4,0.45,0.75,0.5,0.08,0.1,6,10.627160189484396,5.39763277907234,56.28895923752595
0.5,0.4,0.45,0.75,0.5,0.08,0.25,7,11.129351710603164,4.92695908765398,56.260667648016
0.5,0.4,0.45,0.75,0.5,0.08,0.5,8,11.442216916860492,4.61045210082076,56.24309734760033
0.5,0.4,0.45,0.75,0.5,0.04,0.1,7,10.143250251001401,6.236075109044207,56.31632524813166
0.5,0.4,0.45,0.75,0.5,0.04,0.25,8,10.55887948652714,5.872148332067722,56.29281441375138
0.5,0.4,0.45,0.75,0.5,0.04,0.5,9,10.825259372986306,5.615316187116163,56.277785949989855
0.5,0.4,0.45,0.75,0.25,0.17,0.1,6,13.995783906968807,5.628531445613951,53.44699515536939
0.5,0.4,0.45,0.75,0.25,0.17,0.25,7,14.773054143188059,4.854282418280629,53.401781738363
0.5,0.4,0.45,0.75,0.25,0.17,0.5,8,15.204534166061357,4.394957648391339,53.37679593246739
0.5,0.4,0.45,0.75,0.25,0.08,0.1,7,13.27940338179956,6.934912697098575,53.48890126203549
0.5,0.4,0.45,0.75,0.25,0.08,0.25,8,13.93667457868839,6.276021908053736,53.45044431618692
0.5,0.4,0.45,0.75,0.25,0.08,0.5,9,14.334708165070609,5.845554659707492,53.42724771411416
0.5,0.4,0.45,0.75,0.25,0.04,0.1,8,12.48036227406104,8.157011828052953,53.535911600146925
0.5,0.4,0.45,0.75,0.25,0.04,0.25,9,12.998886650674812,7.670425900365673,53.505372557102824
0.5,0.4,0.45,0.75,0.25,0.04,0.5,10,13.324330473712976,7.338069312674367,53.486266495690145
0.5,0.4,0.45,0.75,0.0,0.17,0.1,7,16.888607845310545,6.990229874660884,50.59713311125693
0.5,0.4,0.45,0.75,0.0,0.17,0.25,8,17.885629898715784,5.943487158747543,50.53715337551038
0.5,0.4,0.45,0.75,0.0,0.17,0.5,9,18.424517430850827,5.3365681198581,50.50491530282083
0.5,0.4,0.45,0.75,0.0,0.08,0.1,8,15.820112073993254,8.706824202977659,50.661901407014476
0.5,0.4,0.45,0.75,0.0,0.08,0.25,9,16.638245477151713,7.862409870922566,50.612263496445856
0.5,0.4,0.45,0.75,0.0,0.08,0.5,10,17.120778562245455,7.330461908813744,50.58312692262715
0.5,0.4,0.45,0.75,0.0,0.04,0.1,9,14.674512053037091,10.29024961241436,50.73191491303925
0.5,0.4,0.45,0.75,0.0,0.04,0.25,10,15.307647135669654,9.682976966653607,50.693147057427545
0.5,0.4,0.45,0.75,0.0,0.04,0.5,11,15.695196740596696,9.286119840363352,50.669506717857956
0.5,0.4,0.45,0.9,0.5,0.17,0.1,6,11.761621108838316,4.757526459778149,55.59489453542803
0.5,0.4,0.45,0.9,0.5,0.17,0.25,7,12.365473718793485,4.187335551780331,55.560698979720044
0.5,0.4,0.45,0.9,0.5,0.17,0.5,8,12.710378995451666,3.8429395547444756,55.54123796299151
0.5,0.4,0.45,0.9,0.5,0.08,0.1,7,11.27959726076706,5.729831459062595,55.62230490298785
0.5,0.4,0.45,0.9,0.5,0.08,0.25,8,11.817789910827535,5.215219766161071,55.59170708227491
0.5,0.4,0.45,0.9,0.5,0.08,0.5,9,12.150667596144249,4.871205565605545,55.5728451408025
0.5,0.4,0.45,0.9,0.5,0.04,0.1,8,10.724294886746556,6.660089945165201,55.65400870644177
0.5,0.4,0.45,0.9,0.5,0.04,0.25,9,11.163250978491156,6.267360114476769,55.628936198017584
0.5,0.4,0.45,0.9,0.5,0.04,0.5,10,11.443283865437426,5.9917906906788225,55.61298544450979
0.5,0.4,0.45,0.9,0.25,0.17,0.1,7,15.289019587621787,6.17200826562723,52.199237953353695
0.5,0.4,0.45,0.9,0.25,0.17,0.25,8,16.162948625691985,5.277512108923166,52.14764167043171
0.5,0.4,0.45,0.9,0.25,0.17,0.5,9,16.641621102349703,4.752518095556688,52.11952198607208
0.5,0.4,0.45,0.9,0.25,0.08,0.1,8,14.422844128461975,7.664709825698053,52.2507083317878
0.5,0.4,0.45,0.9,0.25,0.08,0.25,9,15.148618337878904,6.924702200622805,52.20755839899882
0.5,0.4,0.45,0.9,0.25,0.08,0.5,10,15.583182766926495,6.448609064863874,52.1818334061781
0.5,0.4,0.45,0.9,0.25,0.04,0.1,9,13.474016692628288,9.04921483301316,52.30747481729212
0.5,0.4,0.45,0.9,0.25,0.04,0.25,10,14.040946687432232,8.509535131040161,52.273507812662324
0.5,0.4,0.45,0.9,0.25,0.04,0.5,11,14.393181918815468,8.14769756063854,52.252476843378425
0.5,0.4,0.45,0.9,0.0,0.17,0.1,8,18.695829314339505,7.977046901471671,48.761427465828866
0.5,0.4,0.45,0.9,0.0,0.17,0.25,9,19.83301244632767,6.7609896491427595,48.691585316085586
0.5,0.4,0.45,0.9,0.0,0.17,0.5,10,20.437816565346377,6.068091738621092,48.65467129610169
0.5,0.4,0.45,0.9,0.0,0.08,0.1,9,17.3847725532964,9.944455274344802,48.84266376477323
0.5,0.4,0.45,0.9,0.0,0.08,0.25,10,18.3142104072505,8.982385640966328,48.78499383088795
0.5,0.4,0.45,0.9,0.0,0.08,0.5,11,18.852439098537623,8.391394018682757,48.75177502903881
0.5,0.4,0.45,0.9,0.0,0.04,0.1,10,16.001442923955047,11.752438481580304,48.92922585857357
0.5,0.4,0.45,0.9,0.0,0.04,0.25,11,16.71532076320055,11.070170438262691,48.884445009445436
0.5,0.4,0.45,0.9,0.0,0.04,0.5,12,17.144508378939705,10.637288553934601,48.857635371784546
0.5,0.4,0.8,0.5,0.5,0.17,0.1,5,14.006953217073349,4.617752099668732,58.0517181953615
0.5,0.4,0.8,0.5,0.5,0.17,0.25,6,14.596301022128655,4.088919812043198,58.02080838691782
0.5,0.4,0.8,0.5,0.5,0.17,0.5,7,14.938556969980787,3.7653803777957684,58.00292041032883
0.5,0.4,0.8,0.5,0.5,0.08,0.1,6,13.575363644895777,5.497155046916336,58.07444097358212
0.5,0.4,0.8,0.5,0.5,0.08,0.25,7,14.103228192767748,5.018613071784377,58.04665947012467
0.5,0.4,0.8,0.5,0.5,0.08,0.5,8,14.43199954113814,4.696828158453476,58.029411862325354
0.5,0.4,0.8,0.5,0.5,0.04,0.1,7,13.0826251030574,6.330110047946558,58.10047384880771
0.5,0.4,0.8,0.5,0.5,0.04,0.25,8,13.514777512502295,5.964558097658314,58.077636697294096
0.5,0.4,0.8,0.5,0.5,0.04,0.5,9,13.790525851626413,5.707806618467857,58.06310365527116
0.5,0.4,0.8,0.5,0.25,0.17,0.1,6,16.142834112676784,5.333591527813707,56.17814389387365
0.5,0.4,0.8,0.5,0.25,0.17,0.25,7,16.88884709211824,4.630182292290243,56.13804298126549
0.5,0.4,0.8,0.5,0.25,0.17,0.5,8,17.308954211811912,4.208086740338127,56.115557149790064
0.5,0.4,0.8,0.5,0.25,0.08,0.1,7,15.513639185182981,6.500003926130519,56.21213740812712
0.5,0.4,0.8,0.5,0.25,0.08,0.25,8,16.147236089966466,5.8968513741616535,56.1779066248451
0.5,0.4,0.8,0.5,0.25,0.08,0.5,9,16.534051109942705,5.498541902725345,56.15708711542996
0.5,0.4,0.8,0.5,0.25,0.04,0.1,8,14.807841624346718,7.590660330928091,56.25045892242504
0.5,0.4,0.8,0.5,0.25,0.04,0.25,9,15.308132059401247,7.144782561996288,56.22327472808087
0.5,0.4,0.8,0.5,0.25,0.04,0.5,10,15.623634254957185,6.836721430958619,56.20618327564089
0.5,0.4,0.8,0.5,0.0,0.17,0.1,7,18.274453100873146,6.15068721676673,54.28843215463619
0.5,0.4,0.8,0.5,0.0,0.17,0.25,8,19.176141467329334,5.263386876053295,54.238809615283934
0.5,0.4,0.8,0.5,0.0,0.17,0.5,9,19.672158798076556,4.740410940098542,54.21164938557581
0.5,0.4,0.8,0.5,0.0,0.08,0.1,8,17.417422817613716,7.6019920513047,54.33589851818583
0.5,0.4,0.8,0.5,0.0,0.08,0.25,9,18.158355633517708,6.874413636328754,54.29484488009556
0.5,0.4,0.8,0.5,0.0,0.08,0.5,10,18.60318393819249,6.404191662738118,54.270303697736885
0.5,0.4,0.8,0.5,0.0,0.04,0.1,9,16.481596967996538,8.94157140660291,54.38806933281719
0.5,0.4,0.8,0.5,0.0,0.04,0.25,10,17.055786085772805,8.414692641185557,54.35601679775864
0.5,0.4,0.8,0.5,0.0,0.04,0.5,11,17.413214768257944,8.059533136011739,54.336132311360096
0.5,0.4,0.8,0.75,0.5,0.17,0.1,6,14.797681107903028,4.769646550478684,57.4120165399982
0.5,0.4,0.8,0.75,0.5,0.17,0.25,7,15.424969264076282,4.198364622636547,57.37884938632
0.5,0.4,0.8,0.75,0.5,0.17,0.5,8,15.784638466279489,3.8521940028095787,57.359901910273294
0.5,0.4,0.8,0.75,0.5,0.08,0.1,7,14.308977490025153,5.731432695241956,57.43796402080681
0.5,0.4,0.8,0.75,0.5,0.08,0.25,8,14.86552621459445,5.21836459182085,57.40842182488846
0.5,0.4,0.8,0.75,0.5,0.08,0.5,9,15.210005536750003,4.875201658550962,57.39019791195923
0.5,0.4,0.8,0.75,0.5,0.04,0.1,8,13.748658540330162,6.646847914109889,57.467831150816494
0.5,0.4,0.8,0.75,0.5,0.04,0.25,9,14.201103038763119,6.256664832476577,57.44370437024195
